,asset_class_name,assets_under_management,distribution_policy_bool,is_hedged,is_hedged_currency,isin,nav,provider_icon,recommendation,replication_methodology_first_level_short,return_year_to_date_real,shortname,sorting_string_de,sorting_string_en,sparplan_faehig,sustainability_id,sustainability_name,ter,trading_currency_name,transferred_to,underlying_index_name,vl_faehig,vl_url,wkn,recommendation.name,recommendation.slug
1125,Anleihen,124.0522684426,False,False,,IE00BL58LJ19,38.873,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-5.95082,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.16,EUR,,BBgBarc MSCI USD Liq IG Co Su&SRI TR USD,False,,A2P5C7,,
1126,Anleihen,45.93761077,False,True,EUR,IE00BL58LL31,32.812,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-15.42969,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.21,EUR,,BBgBarc MSCI USD Liq IG Co Su&SRI TR USD,False,,A2P5D9,,
1127,Anleihen,229.4967157,False,True,EUR,LU1215461325,14.828,/media/icons/provider/ubs.png,,Physisch,-14.58034,UBS,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.25,EUR,,BBgBarc MSCI US Liquid Corp Sust TR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1215461325,vl&zuf=extraetf&zufref=vlsparen",A14YV6,,
1128,Anleihen,67.27289627,False,False,,IE00BLF7VW10,27.644,/media/icons/provider/state_street_global_advisors.png,,Physisch,-8.15581,SPDR,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.15,EUR,,BBgBarc SASB Eur Crp ESG Ex-Con Sel EUR,False,,A2QB0P,,
1129,Anleihen,6305.5661927468,False,False,,IE00BLF7VX27,26.217,/media/icons/provider/state_street_global_advisors.png,,Physisch,-3.83955,SPDR,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.15,EUR,,BBgBarc SASB US Cor ESG ExCtrvs S TR USD,False,,A2QB0R,,
1130,Aktien,735.82360592,False,False,,LU1377382368,211.65,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-7.74119,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1229.0,Low Carbon,0.3,EUR,,BNP Paribas Easy Low Car 100 Euro PAB,False,,A2DPX9,,
1131,Aktien,9.06563005,True,False,,LU1481201025,130.1,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-8.16257,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Low Vol Europe TR EUR,False,,A2DHWB,,
1132,Aktien,94.41895512,False,False,,LU1377381717,153.5,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-8.16359,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Low Vol Europe TR EUR,False,,A2AL3Y,,
1133,Aktien,1.8788413451,False,False,,LU1481201371,168.8119,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-2.27087,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,0,1228.0,ESG,0.3,USD,,BNPP Equity Low Vol US TR USD,False,,A2DHWD,,
1134,Aktien,9.96869298,False,False,,LU1377381980,182.06,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-2.27077,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Low Vol US TR USD,False,,A2AL3Z,,
1135,Aktien,0.88052351,True,False,,LU1481201298,150.52,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-2.27039,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Low Vol US TR USD,False,,A2DHWC,,
1136,Aktien,2.48355218,False,False,,LU1377382012,134.64,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-12.78776,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Momentum Europe TR EUR,False,,A2AL30,,
1137,Aktien,0.24436908,True,False,,LU1481201538,112.76,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-12.78646,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Momentum Europe TR EUR,False,,A2DHWF,,
1138,Aktien,80.80580174,False,False,,LU1377382103,139.16,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-13.62469,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Quality Europe TR EUR,False,,A2AL31,,
1139,Aktien,3.37701614,True,False,,LU1481201611,116.2,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-13.62817,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Quality Europe TR EUR,False,,A2DHWH,,
1140,Aktien,100.41144134,False,False,,LU1377382285,121.54,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-14.50841,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Value Europe TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1377382285,vl&zuf=extraetf&zufref=vlsparen",A2AL32,,
1141,Aktien,2.82149078,True,False,,LU1481201702,90.72,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-14.50531,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP Equity Value Europe TR EUR,False,,A2DHWG,,
1142,Aktien,12.11797449,False,False,,LU1615090864,105.1,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-10.39905,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,BNPP High Div Yield Europe NR EUR,False,,A2DU5H,,
1143,Aktien,322.66093951,True,False,,LU0838782315,99.83,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-15.01194,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.09,EUR,,DAX,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0838782315,vl&zuf=extraetf&zufref=vlsparen",DBX0NH,,
1144,Aktien,205.53289683,True,False,,DE000ETF9090,32.44,/media/icons/provider/amundi.png,,Physisch,-15.54533,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.15,EUR,,DAX® 50 ESG,True,"https://portal.ebase.com/deo-finvesto?DDE=DE000ETF9090,vl&zuf=extraetf&zufref=vlsparen",ETF909,,
1145,Aktien,13.60682141,False,False,,LU2240851688,50.64,/media/icons/provider/amundi.png,,Physisch,-15.52429,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.15,EUR,,DAX® 50 ESG NR EUR,False,,A2QGW0,,
1146,Aktien,733.0085009502,False,False,,IE00B57X3V84,53.67,/media/icons/provider/ishares.png,,Physisch,-4.48196,iShares,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.6,EUR,,DJ Sustain World Enlarg Ex ATGAF NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00B57X3V84,vl&zuf=extraetf&zufref=vlsparen",A1H7ZT,,
1147,Aktien,402.49135434,False,False,,LU1953136527,15.712,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-6.34423,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,ECPI Circular Economy Leaders NTR EUR,False,,A2PHCA,,
1148,Aktien,238.94088976,False,False,,LU2194447293,15.422,/media/icons/provider/bnp-paribas-icon.png,,Physisch,3.53364,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,ECPI Global ESG Blue Economy NR EUR,False,,A2QCJJ,,
1149,Aktien,309.9748311,False,False,,LU1291109293,72.78,/media/icons/provider/bnp-paribas-icon.png,,Physisch,0.18035,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,ECPI Global ESG Infrast Equity NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1291109293,vl&zuf=extraetf&zufref=vlsparen",A2ACQY,,
1150,Aktien,747.9490524,False,False,,LU1681046931,102.32,/media/icons/provider/amundi.png,,Physisch,-7.21058,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.25,EUR,,Euronext Paris CAC 40 NR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1681046931,vl&zuf=extraetf&zufref=vlsparen",A2H59J,,
1151,Aktien,81.44465603,True,False,,LU1971906802,12.81,/media/icons/provider/ubs.png,,Physisch,-10.72724,UBS,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.15,EUR,,EURO STOXX 50 ESG NR EUR,False,,A2PGD1,,
1152,Aktien,957.8125702332,False,False,,IE00BKLWY790,14.07,/media/icons/provider/legal-and-general-icon.png,,Physisch,-5.06456,LGIM,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.12,EUR,,Foxberry Sstnblty Cnsnss US TR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BKLWY790,vl&zuf=extraetf&zufref=vlsparen",A2PVZ0,,
1153,Aktien,100.26443484,False,False,,IE00BKLTRN76,12.792,/media/icons/provider/legal-and-general-icon.png,,Physisch,-9.50763,LGIM,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.16,EUR,,Foxberry Sustnb Consensus Eur TR EUR,False,,A2PRHB,,
1154,Anleihen,104.01535411,True,False,,IE00BLDGH447,4.4116,/media/icons/provider/ishares.png,,Physisch,-9.35821,iShares,14Nachhaltigkeit,14Sustainability,1,1229.0,Low Carbon,0.09,EUR,,FTSE Adva Cli RA EMU Gov Bond TR EUR,False,,A2P2A6,,
1155,Aktien,363.8509994335,False,False,,IE00BKY58G26,14.37,/media/icons/provider/hsbc.png,,Physisch,-6.21849,HSBC,14Nachhaltigkeit,14Sustainability,1,1229.0,Low Carbon,0.25,EUR,,FTSE AP ex JPN ESG LwCb Slc NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BKY58G26,vl&zuf=extraetf&zufref=vlsparen",A2PXVH,,
1156,Aktien,123.0009897394,False,False,,IE00BKY59K37,18.148,/media/icons/provider/hsbc.png,,Physisch,-3.91289,HSBC,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.18,EUR,,FTSE Dev ESG Low Carbon Select NR USD,False,,A2PXVJ,,
1157,Aktien,150.7893677522,False,False,,IE00BKY59G90,12.87,/media/icons/provider/hsbc.png,,Physisch,-6.6849,HSBC,14Nachhaltigkeit,14Sustainability,1,1229.0,Low Carbon,0.18,EUR,,FTSE Emerg ESG Low Carbon Select NR USD,False,,A2PXVK,,
1158,Immobilien,350.1123378723,False,False,,IE00BMDX0K95,121.48,/media/icons/provider/credit_suisse.png,,Physisch,-6.6112,Credit Suisse,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.25,EUR,,FTSE EPRA Nareit Dev Green USD,False,,A2P4U0,,
1159,Immobilien,197.94847948,False,False,,LU2008763935,8.125,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-25.67974,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.4,EUR,,FTSE EPRA/NAREIT Dv Eur ex UK Gn NR EUR,False,,A2PP8E,,
1160,Aktien,66.69126663,False,False,,IE00BKY55W78,12.99,/media/icons/provider/hsbc.png,,Physisch,-8.54168,HSBC,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.15,EUR,,FTSE Eur ESG LwCrbn Slct NR NR EUR,False,,A2PXVM,,
1161,Aktien,126.4779918539,False,False,,IE00BKY55S33,13.244,/media/icons/provider/hsbc.png,,Physisch,-5.57635,HSBC,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.18,EUR,,FTSE Japan ESG Low Carbon Select NR USD,False,,A2PXVN,,
1162,Aktien,673.7009188636,False,False,,IE00BKY40J65,22.135,/media/icons/provider/hsbc.png,,Physisch,-2.84556,HSBC,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.12,EUR,,FTSE USA ESG Low Carbon Select NR USD,False,,A2PXVQ,,
1163,Anleihen,194.15941696,True,False,,IE00BJP26D89,4.975,/media/icons/provider/ishares.png,,Physisch,-0.54589,iShares,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.09,EUR,,iBoxx MSCI ESG EUR Liquid IG Ult GR EUR,False,,A2PW6Q,,
1164,Anleihen,392.2933153,False,False,,LU2069380306,196.055,/media/icons/provider/ossiam.png,,Physisch,-4.36707,Ossiam,14Nachhaltigkeit,14Sustainability,1,1229.0,Low Carbon,0.17,EUR,,ICE BofA 3-5Y EUR Govt Cbn Rd EUR,False,,A2PU65,,
1165,Aktien,54.8126338671,False,False,,IE00BNC1F287,7.914,/media/icons/provider/han_etf.png,,Physisch,-4.61135,HANetf,14Nachhaltigkeit,14Sustainability,1,1229.0,Low Carbon,0.65,EUR,,iClima Global Decarbonisation Enablers,False,,A2QG4B,,
1166,Aktien,39.7172357076,False,False,,IE00BMDWYZ92,30.195,/media/icons/provider/jpmorgan.png,,Physisch,-3.85605,JP Morgan,14Nachhaltigkeit,14Sustainability,1,1229.0,Low Carbon,0.19,EUR,,JPMAM Carbon Transition Gbl Eqt USD,False,,A2P4WJ,,
1167,Anleihen,153.4240160056,True,False,,IE00BLRPQL76,9.794,/media/icons/provider/legal-and-general-icon.png,,Physisch,4.81239,LGIM,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.3,EUR,,JPM China Custom Liq ESG Cap GR CNY,False,,A2QFVU,,
1168,Anleihen,262.2135627582,True,False,,IE00BLRPRF81,8.3698,/media/icons/provider/legal-and-general-icon.png,,Physisch,-4.1821,LGIM,14Nachhaltigkeit,14Sustainability,0,1228.0,ESG,0.35,EUR,,JPM ESG CEMBI Bro Div Cust Matur GR USD,False,,A2QFP0,,
1169,Anleihen,114.87078345,False,True,EUR,LU1547515137,8.3898,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-16.41318,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.25,EUR,,JPM ESG EMBI Global Diversified TR EUR,False,,A2QMK4,,
1170,Anleihen,22.3470535601,False,False,,LU1547515053,9.7248,/media/icons/provider/bnp-paribas-icon.png,,Physisch,-6.83058,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,0,1228.0,ESG,0.25,USD,,JPM ESG EMBI Global Diversified TR EUR,False,,A2QMK1,,
1171,Anleihen,198.3861551831,True,False,,IE00BDDRDW15,4.1633,/media/icons/provider/ishares.png,,Physisch,-8.08472,iShares,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,JPM ESG EMBI Global Div NR USD,False,,A2JQ2J,,
1172,Anleihen,91.4199763111,True,False,,IE00BLRPRD67,8.4626,/media/icons/provider/legal-and-general-icon.png,,Physisch,-3.26466,LGIM,14Nachhaltigkeit,14Sustainability,0,1228.0,ESG,0.09,EUR,,JPM GCI ESG IG Cust Matur GR USD,False,,A2QFQ4,,
1173,Anleihen,72.6976988871,False,False,,LU1974693662,9.7632,/media/icons/provider/ubs.png,,Physisch,-4.54541,UBS,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.15,EUR,,JPM Global Govt ESG Liquid Bd TR USD,False,,A2PGQR,,
1174,Anleihen,296.5728595866,False,False,,LU1974695790,12.118,/media/icons/provider/ubs.png,,Physisch,-6.03322,UBS,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,JPM USD EM IG ESG Div Bd TR USD,False,,A2PGQ8,,
1175,Anleihen,182.14948796,False,True,EUR,LU1974696418,10.8265,/media/icons/provider/ubs.png,,Physisch,-15.68169,UBS,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.5,EUR,,JPM USD EM IG ESG Div Bd TR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1974696418,vl&zuf=extraetf&zufref=vlsparen",A2PGRF,,
1176,Aktien,155.5232397958,True,False,,IE00BPVLQD13,13.344,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-7.21906,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.15,EUR,,JPX-Nikkei Index 400 NR JPY,False,,A119J2,,
1177,Aktien,7.52669702,False,True,EUR,IE00BRB36B93,18.946,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-3.48351,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.25,EUR,,JPX-Nikkei Index 400 NR JPY,False,,A12C16,,
1178,Aktien,26.5929318661,False,False,,IE00BF2B0N83,33.14,/media/icons/provider/farnklin_templeton.png,,Physisch,-5.31076,Franklin Templeton,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.4,EUR,,LibertyQ Global Equity SRI NR USD,False,,A2DTF3,,
1179,Anleihen,393.63028065,False,False,,LU1681039647,209.6,/media/icons/provider/amundi.png,,Physisch,-8.14152,Amundi,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.16,EUR,,Markit iBoxx € Lq Cor T75 MP TCA TR EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1681039647,vl&zuf=extraetf&zufref=vlsparen",A2H57V,,
1180,Anleihen,81.97393194,True,True,EUR,IE00BD4DXB77,9.3582,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-14.66912,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.5,EUR,,Markit iBoxx USD EM Sov QualityW TR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BD4DXB77,vl&zuf=extraetf&zufref=vlsparen",A144GC,,
1181,Anleihen,168.8496183216,True,False,,IE00BD4DX952,10.563,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-5.02934,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,Markit iBoxx USD EM Sov QualityW TR USD,False,,A144GB,,
1182,Aktien,491.4635038708,False,False,,IE00BQQP9H09,48.285,/media/icons/provider/van_eck.png,,Physisch,-4.06814,VanEck,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.49,EUR,,Morningstar Wide Moat Focus TR USD,False,,A12CCN,,
1183,Aktien,466.8809929919,False,False,,LU0322252171,44.115,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,-9.52663,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.65,EUR,,MSCI AC Asia Ex Japan NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU0322252171,vl&zuf=extraetf&zufref=vlsparen",DBX1AE,,
1184,Aktien,127.7698188337,False,False,,LU2023678878,11.596,/media/icons/provider/amundi.png,,Physisch,-20.09429,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,MSCI ACWI IMI Dig Eco ESG Fil NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2023678878,vl&zuf=extraetf&zufref=vlsparen",LYX0ZH,,
1185,Aktien,201.4740393148,False,False,,LU2023678282,12.094,/media/icons/provider/amundi.png,,Physisch,-18.18548,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,MSCI ACWI IMI Dis Tech ESG Fil NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2023678282,vl&zuf=extraetf&zufref=vlsparen",LYX0ZG,,
1186,Aktien,338.8154453316,False,False,,LU2023679090,20.34,/media/icons/provider/amundi.png,,Physisch,-6.2177,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,MSCI ACWI IMI Future Mob ESG Fil NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2023679090,vl&zuf=extraetf&zufref=vlsparen",LYX0ZJ,,
1187,Aktien,53.5166158651,False,False,,LU2023678449,12.952,/media/icons/provider/amundi.png,,Physisch,-15.71122,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,MSCI ACWI IMI Mlnl ESG Fil NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2023678449,vl&zuf=extraetf&zufref=vlsparen",LYX0ZL,,
1188,Aktien,66.328699689,False,False,,LU2023679256,12.784,/media/icons/provider/amundi.png,,Physisch,-10.14322,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,MSCI ACWI IMI Smt Cities ESG Fil NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2023679256,vl&zuf=extraetf&zufref=vlsparen",LYX0ZK,,
1189,Aktien,1057.75523689,False,True,EUR,IE00BDR55927,13.11,/media/icons/provider/ubs.png,,Physisch,-14.75699,UBS,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.33,EUR,,MSCI ACWI SRI Low Car Sel 5% Iss Cap NR,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BDR55927,vl&zuf=extraetf&zufref=vlsparen",A2H5CB,,
1190,Aktien,1440.41147,False,False,,IE00BGHQ0G80,30.455,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-4.92002,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.25,EUR,,MSCI All Country World (ACWI),True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BGHQ0G80,vl&zuf=extraetf&zufref=vlsparen",A1W8SB,,
1191,Aktien,342.1381298136,True,False,,LU1953188833,9.294,/media/icons/provider/ubs.png,,Physisch,-10.93529,UBS,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.45,EUR,,MSCI China ESG Uni 5% Is Capped NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1953188833,vl&zuf=extraetf&zufref=vlsparen",A2PESQ,,
1192,Aktien,45.9918507965,False,False,,LU0292109005,29.08,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,3.94081,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.65,EUR,,MSCI EM EMEA NR USD,False,,DBX1EA,,
1193,Aktien,2237.7251277269,False,False,,IE00BHZPJ239,5.151,/media/icons/provider/ishares.png,,Physisch,-7.90562,iShares,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.18,EUR,,MSCI EM ESG Enhanced Focus NR USD,False,,A2PCB0,,
1194,Aktien,779.6627791648,False,False,,LU2109787551,52.07,/media/icons/provider/amundi.png,,Physisch,-9.28981,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.18,EUR,,MSCI EM ESG Lds 5% Is Cap NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU2109787551,vl&zuf=extraetf&zufref=vlsparen",A2PZDB,,
1195,Aktien,8.3138521918,False,False,,LU2109787049,47.375,/media/icons/provider/amundi.png,,Physisch,-8.12065,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.1,EUR,,MSCI EM ESG UNIVERSAL SELECT NR USD,False,,A2PZC5,,
1196,Aktien,132.29100742,False,False,,LU1291097779,10.548,/media/icons/provider/bnp-paribas-icon.png,,Synthetisch,-8.90214,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.25,EUR,,MSCI EM ex Controversial Weapons NR USD,False,,A2AL1R,,
1197,Aktien,211.9221173595,True,False,,IE00BFNM3N12,5.27,/media/icons/provider/ishares.png,,Physisch,-7.81117,iShares,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.18,EUR,,MSCI EM IMI ESG Screened NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BFNM3N12,vl&zuf=extraetf&zufref=vlsparen",A2N6TJ,,
1198,Aktien,1806.6010568696,False,False,,IE00BFNM3P36,5.639,/media/icons/provider/ishares.png,,Physisch,-8.45866,iShares,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.18,EUR,,MSCI EM IMI ESG Screened NR USD,False,,A2N6TH,,
1199,Aktien,159.7251552161,False,False,,LU0292108619,37.76,/media/icons/provider/icon-dws-xtrackers.png,,Synthetisch,18.71179,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.65,EUR,,MSCI EM Latin America NR USD,False,,DBX1ML,,
1200,Aktien,1211.4722173734,False,False,,IE00BG370F43,43.245,/media/icons/provider/icon-dws-xtrackers.png,,Physisch,-8.19676,Xtrackers,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.25,EUR,,MSCI EM Low Carbon SRI Leaders,True,"https://portal.ebase.com/deo-finvesto?DDE=IE00BG370F43,vl&zuf=extraetf&zufref=vlsparen",A2JHSF,,
1201,Aktien,95.3253024366,False,False,,LU1769088581,18.014,/media/icons/provider/amundi.png,,Synthetisch,-8.23438,Amundi,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.25,EUR,,MSCI EM Select ESG Ratg&Trd Lders NR USD,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1769088581,vl&zuf=extraetf&zufref=vlsparen",LYX0YG,,
1202,Aktien,1112.8682135617,False,False,,LU1861138961,55.03,/media/icons/provider/amundi.png,,Physisch,-2.79078,Amundi,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.25,EUR,,MSCI EM SRI Filtered ex Fossil Fuels,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1861138961,vl&zuf=extraetf&zufref=vlsparen",A2JSDD,,
1203,Aktien,1350.5802235726,True,False,,LU1048313891,12.868,/media/icons/provider/ubs.png,,Physisch,-5.74754,UBS,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.27,EUR,,MSCI EM SRI LC Sele 5% Issuer Cap NR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1048313891,vl&zuf=extraetf&zufref=vlsparen",A110QD,,
1204,Aktien,264.4653280275,False,False,,LU1048313974,15.664,/media/icons/provider/ubs.png,,Physisch,-5.74402,UBS,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.27,EUR,,MSCI EM SRI LC Sele 5% Issuer Cap NR,True,"https://portal.ebase.com/deo-finvesto?DDE=LU1048313974,vl&zuf=extraetf&zufref=vlsparen",A110QE,,
1205,Aktien,3696.7945772094,False,False,,IE00BYVJRP78,7.243,/media/icons/provider/ishares.png,,Physisch,-2.04376,iShares,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.25,EUR,,MSCI EM SRI Slct Reduced FsslFuel NR USD,False,,A2AFCZ,,
1206,Aktien,238.6157141156,True,False,,IE00BGDQ0T50,5.338,/media/icons/provider/ishares.png,,Physisch,-2.03664,iShares,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.25,EUR,,MSCI EM SRI Slct Reduced FsslFuel NR USD,False,,A2N9LJ,,
1207,Aktien,242.5823114247,False,False,,LU1291098314,161.26,/media/icons/provider/bnp-paribas-icon.png,,Synthetisch,-2.56982,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,0,1227.0,SRI,0.3,EUR,,MSCI EM SRI S-S 5% Cap NR USD,False,,A2APND,,
1208,Aktien,67.74169438,True,False,,LU1659681313,111.72,/media/icons/provider/bnp-paribas-icon.png,,Synthetisch,-2.56994,BNP Paribas Easy,14Nachhaltigkeit,14Sustainability,1,1227.0,SRI,0.3,EUR,,MSCI EM SRI S-S 5% Cap NR USD,False,,A2H5E6,,
1209,Aktien,306.7714393744,True,False,,DE000ETFL557,14.012,/media/icons/provider/deka.png,,Physisch,-13.76327,Deka,14Nachhaltigkeit,14Sustainability,1,1228.0,ESG,0.2,EUR,,MSCI EMU Climate Change ESG Select EUR,True,"https://portal.ebase.com/deo-finvesto?DDE=DE000ETFL557,vl&zuf=extraetf&zufref=vlsparen",ETFL55,,
